shot_angle,shot_distance,keeper_angle,keeper_scope,keeper_scope_angle,keeper_distance,is_penalty,is_freekick,is_openplay,nearest_player_distance,blocking_players_count,blocking_player_mean_distance,teammates_count,keep_angle_by_shot_angle,scope_angle_by_shot_angle,body_part,season,is_goal
25.77,16.16,13.03,1.755,15.82,11.7,False,False,True,2.72,1,2.72,0,0.505626697710516,0.6138921226232052,Left Foot,2009/2010,False
39.37,11.1,10.54,1.5165,17.05,10.11,False,False,True,1.88,2,2.26,0,0.26771653543307083,0.43307086614173235,Right Foot,2009/2010,False
11.82,19.47,6.42,2.199,8.92,14.66,False,False,True,-1,0,-1,0,0.5431472081218274,0.754653130287648,Left Foot,2009/2010,False
15.15,28.06,8.21,4.068,16.04,27.12,False,True,False,9.0,1,9.0,0,0.541914191419142,1.0587458745874587,Right Foot,2009/2010,False
14.0,28.77,7.27,4.1205,15.13,27.47,False,False,True,9.78,1,9.78,0,0.5192857142857142,1.0807142857142857,Right Foot,2009/2010,False
43.16,9.81,21.06,0.528,16.54,3.52,False,False,True,1.1,1,1.1,0,0.4879518072289157,0.38322520852641334,Right Foot,2009/2010,True
13.66,29.36,6.2,4.2075,15.18,28.05,False,False,True,-1,0,-1,0,0.4538799414348463,1.1112737920937041,Left Foot,2009/2010,False
50.42,8.46,34.43,1.173,17.04,7.82,False,False,True,0.32,3,0.65,1,0.6828639428798096,0.33796112653708843,Head,2009/2010,False
90.0,4.0,57.53,0.24749999999999997,16.59,1.65,False,False,True,-1,0,-1,0,0.6392222222222222,0.18433333333333332,Head,2009/2010,False
22.92,15.71,20.27,1.8255,15.1,12.17,False,False,True,-1,0,-1,0,0.8843804537521814,0.6588132635253053,Left Foot,2009/2010,False
19.14,23.66,10.47,2.493,17.03,16.62,False,False,True,3.45,5,13.242,1,0.5470219435736677,0.8897596656217346,Right Foot,2009/2010,False
17.59,21.8,10.67,2.8244999999999996,14.79,18.83,False,False,True,1.78,1,1.78,0,0.6065946560545765,0.8408186469584991,Right Foot,2009/2010,False
15.89,28.58,7.25,4.1114999999999995,17.0,27.41,False,False,True,8.33,1,8.33,0,0.4562617998741347,1.0698552548772813,Left Foot,2009/2010,False
16.09,23.71,5.38,3.363,13.98,22.42,False,False,True,-1,0,-1,0,0.3343691733996271,0.8688626476072094,Left Foot,2009/2010,False
13.21,24.68,7.9,3.2265,12.63,21.51,False,False,True,1.58,1,1.58,0,0.5980317940953823,0.9560938682816048,Left Foot,2009/2010,False
19.13,21.2,12.26,1.8945,14.97,12.63,False,False,True,-1,0,-1,0,0.6408782017773131,0.7825405122843702,Left Foot,2009/2010,True
13.08,34.9,3.98,5.0925,17.04,33.95,False,False,True,3.0,2,7.665,0,0.3042813455657492,1.3027522935779816,Right Foot,2009/2010,False
12.6,29.22,7.98,3.4619999999999997,13.6,23.08,False,False,True,3.11,1,3.11,0,0.6333333333333334,1.0793650793650793,Right Foot,2009/2010,False
23.42,19.11,4.26,1.6815,16.47,11.21,False,False,True,-1,0,-1,0,0.18189581554227155,0.7032450896669512,Left Foot,2009/2010,False
15.92,27.5,3.76,3.9059999999999997,16.72,26.04,False,False,True,2.91,1,2.91,0,0.23618090452261306,1.050251256281407,Left Foot,2009/2010,False
17.27,26.12,11.77,3.8895,16.8,25.93,False,True,False,9.1,3,9.153333333333334,1,0.6815286624203821,0.9727851766068327,Right Foot,2009/2010,False
12.68,35.8,1.86,5.4315,16.79,36.21,False,True,False,10.0,5,11.904,0,0.14668769716088328,1.3241324921135647,Right Foot,2009/2010,False
11.24,14.04,9.5,1.5450000000000002,7.14,10.3,False,False,True,-1,0,-1,0,0.8451957295373665,0.6352313167259787,Left Foot,2009/2010,False
16.25,26.96,5.03,4.0275,16.19,26.85,False,False,True,-1,0,-1,0,0.30953846153846154,0.9963076923076923,Left Foot,2009/2010,False
20.82,19.16,5.54,1.9725,14.41,13.15,False,False,True,2.69,1,2.69,0,0.26609029779058596,0.6921229586935639,Left Foot,2009/2010,False
33.76,13.05,18.2,1.404,16.94,9.36,False,False,True,-1,0,-1,0,0.5390995260663507,0.5017772511848342,Left Foot,2009/2010,False
30.28,14.65,5.89,2.1765,17.06,14.51,False,False,True,7.4,1,7.4,0,0.19451783355350064,0.5634081902245706,Head,2009/2010,False
16.38,27.45,4.78,3.9795,16.99,26.53,False,False,True,3.65,2,7.405,0,0.29181929181929184,1.037240537240537,Left Foot,2009/2010,False
40.97,10.31,24.87,1.3619999999999999,16.74,9.08,False,False,True,0.45,2,4.01,0,0.6070295338052234,0.4085916524286063,Head,2009/2010,False
12.34,22.01,4.5,2.841,10.73,18.94,False,False,True,8.63,1,8.63,1,0.3646677471636953,0.8695299837925446,Left Foot,2009/2010,False
14.57,21.86,5.93,2.832,12.38,18.88,False,False,True,-1,0,-1,0,0.4070006863417982,0.8496911461908031,Left Foot,2009/2010,False
30.43,13.24,6.73,1.8075,16.32,12.05,False,False,True,6.32,2,6.6899999999999995,0,0.22116332566546174,0.5363128491620112,Head,2009/2010,False
13.37,33.36,9.7,4.941,16.5,32.94,False,False,True,14.2,1,14.2,1,0.7255048616305161,1.2341062079281975,Left Foot,2009/2010,False
22.87,18.55,17.53,2.445,16.57,16.3,False,False,True,3.69,1,3.69,0,0.7665063401836467,0.724529951902055,Left Foot,2009/2010,False
14.86,22.86,6.42,2.802,12.68,18.68,False,False,True,-1,0,-1,0,0.43203230148048455,0.8532974427994616,Left Foot,2009/2010,False
19.07,18.44,10.58,1.692,13.17,11.28,False,False,True,-1,0,-1,0,0.5547981122181437,0.6906135291033036,Left Foot,2009/2010,False
5.78,9.75,7.46,0.345,0.76,2.3,False,False,True,-1,0,-1,0,1.2906574394463668,0.1314878892733564,Right Foot,2009/2010,False
16.33,21.41,11.94,2.2169999999999996,12.52,14.78,False,False,True,-1,0,-1,0,0.7311696264543784,0.7666870789957134,Right Foot,2009/2010,False
35.81,10.34,10.35,1.4144999999999999,13.02,9.43,False,False,True,1.55,1,1.55,0,0.28902541189611836,0.363585590617146,Head,2009/2010,False
54.74,7.34,25.38,0.8775,16.36,5.85,False,False,True,0.64,1,0.64,0,0.46364632809645595,0.29886737303617095,Head,2009/2010,False
31.65,14.06,17.57,1.8119999999999998,16.95,12.08,False,False,True,-1,0,-1,0,0.5551342812006319,0.5355450236966824,Head,2009/2010,False
35.74,12.36,1.51,1.224,16.75,8.16,False,False,True,3.2,1,3.2,0,0.04224958030218243,0.4686625629546726,Left Foot,2009/2010,False
13.07,16.14,6.89,1.8719999999999999,7.98,12.48,False,False,True,2.4,1,2.4,0,0.5271614384085692,0.6105585309869931,Right Foot,2009/2010,False
32.32,13.1,17.02,1.6845,16.31,11.23,False,False,True,-1,0,-1,0,0.5266089108910891,0.5046410891089108,Head,2009/2010,False
40.4,9.89,21.18,1.263,15.69,8.42,False,False,True,-1,0,-1,0,0.5242574257425743,0.3883663366336634,Head,2009/2010,False
19.65,21.86,5.27,3.2384999999999997,15.72,21.59,False,True,False,8.27,7,9.19142857142857,4,0.2681933842239186,0.8,Left Foot,2009/2010,False
25.18,12.81,14.62,1.263,11.94,8.42,False,False,True,-1,0,-1,0,0.5806195393169181,0.47418586179507544,Left Foot,2009/2010,True
26.25,12.73,22.69,0.4455,14.5,2.97,False,False,True,-1,0,-1,0,0.8643809523809525,0.5523809523809524,Right Foot,2009/2010,False
18.92,23.76,10.06,2.7329999999999997,16.87,18.22,False,False,True,-1,0,-1,0,0.5317124735729387,0.8916490486257928,Right Foot,2009/2010,False
20.15,22.16,10.84,0.9269999999999999,16.85,6.18,False,False,True,-1,0,-1,0,0.5379652605459058,0.8362282878411912,Right Foot,2009/2010,False
12.88,35.42,8.2,5.055000000000001,17.06,33.7,False,True,False,10.6,3,11.99,1,0.6366459627329192,1.3245341614906831,Right Foot,2009/2010,False
16.66,26.46,8.9,3.7874999999999996,16.52,25.25,False,False,True,1.75,3,7.919999999999999,1,0.5342136854741897,0.9915966386554621,Right Foot,2009/2010,False
19.14,23.61,10.55,2.823,16.96,18.82,False,False,True,-1,0,-1,0,0.5512016718913271,0.8861024033437827,Left Foot,2009/2010,False
18.5,20.2,8.7,2.139,14.26,14.26,False,False,True,-1,0,-1,0,0.47027027027027024,0.7708108108108108,Left Foot,2009/2010,True
21.76,12.1,0.02,0.45599999999999996,12.51,3.04,False,False,True,-1,0,-1,0,0.0009191176470588235,0.574908088235294,Right Foot,2009/2010,True
11.13,36.07,5.64,5.255999999999999,15.1,35.04,False,False,True,-1,0,-1,0,0.5067385444743935,1.3566936208445641,Right Foot,2009/2010,False
34.44,12.81,14.33,1.8419999999999999,16.82,12.28,False,False,True,6.82,2,7.375,0,0.4160859465737515,0.48838559814169574,Head,2009/2010,False
15.04,23.49,8.68,2.874,13.17,19.16,False,False,True,6.79,1,6.79,0,0.5771276595744681,0.8756648936170213,Left Foot,2009/2010,False
22.16,20.17,10.25,2.2695,16.83,15.13,False,False,True,-1,0,-1,0,0.46254512635379064,0.7594765342960288,Right Foot,2009/2010,False
23.05,14.28,14.58,1.761,11.95,11.74,False,False,True,5.78,1,5.78,0,0.6325379609544468,0.5184381778741866,Head,2009/2010,False
50.8,8.41,11.48,1.0964999999999998,16.39,7.31,False,False,True,2.02,2,4.415,0,0.22598425196850397,0.32263779527559056,Right Foot,2009/2010,True
8.38,28.25,5.61,3.6285,8.66,24.19,False,False,True,-1,0,-1,0,0.6694510739856802,1.0334128878281623,Right Foot,2009/2010,True
26.09,16.51,17.21,2.445,15.96,16.3,False,False,True,0.9,3,5.156666666666667,0,0.6596397087006516,0.6117286316596398,Right Foot,2009/2010,False
22.34,20.13,7.63,2.892,16.82,19.28,False,True,False,11.5,6,11.541666666666666,3,0.3415398388540734,0.7529095792300806,Right Foot,2009/2010,False
22.43,17.46,11.88,2.3745,14.77,15.83,False,False,True,2.15,4,5.6075,0,0.5296477931341953,0.6584930896121266,Right Foot,2009/2010,False
16.31,23.55,9.31,3.279,14.34,21.86,False,False,True,7.87,3,10.85,1,0.5708154506437769,0.8792152053954629,Right Foot,2009/2010,False
36.94,11.94,23.94,1.5,17.05,10.0,False,False,True,-1,0,-1,0,0.648077964266378,0.46155928532755824,Left Foot,2009/2010,False
24.48,17.79,9.52,1.7985,16.68,11.99,False,False,True,-1,0,-1,0,0.38888888888888884,0.6813725490196079,Right Foot,2009/2010,False
26.02,17.31,16.26,2.499,17.01,16.66,False,False,True,-1,0,-1,1,0.6249039200614912,0.6537279016141431,Right Foot,2009/2010,False
15.63,28.33,9.13,4.1295,16.52,27.53,False,False,True,-1,0,-1,0,0.5841330774152271,1.0569417786308382,Right Foot,2009/2010,False
31.68,10.33,16.34,1.2419999999999998,12.74,8.28,False,False,True,-1,0,-1,0,0.5157828282828283,0.40214646464646464,Right Foot,2009/2010,False
39.62,10.24,10.7,0.942,16.59,6.28,False,False,True,2.18,1,2.18,0,0.2700656234225139,0.4187279151943463,Left Foot,2009/2010,True
45.28,9.55,27.31,1.3245,16.83,8.83,False,False,True,1.02,3,1.4266666666666667,0,0.6031360424028268,0.37168727915194344,Head,2009/2010,False
13.48,26.27,9.94,3.5549999999999997,13.96,23.7,False,False,True,-1,0,-1,0,0.7373887240356083,1.0356083086053414,Right Foot,2009/2010,False
13.74,21.92,4.95,2.718,11.02,18.12,False,False,True,-1,0,-1,0,0.36026200873362446,0.8020378457059679,Left Foot,2009/2010,False
17.11,19.88,6.66,2.4404999999999997,12.55,16.27,False,False,True,-1,0,-1,0,0.3892460549386324,0.7334891876095851,Left Foot,2009/2010,False
11.64,27.1,5.69,3.7664999999999997,11.94,25.11,False,False,True,1.2,1,1.2,0,0.4888316151202749,1.0257731958762886,Right Foot,2009/2010,False
14.24,16.76,8.98,1.7265,8.64,11.51,False,False,True,-1,0,-1,0,0.6306179775280899,0.6067415730337079,Right Foot,2009/2010,False
15.05,30.24,10.7,4.395,17.06,29.3,False,True,False,12.51,7,13.537142857142856,0,0.7109634551495015,1.1335548172757475,Right Foot,2009/2010,False
10.14,35.36,1.04,4.608,12.78,30.72,False,False,True,-1,0,-1,0,0.10256410256410256,1.2603550295857986,Left Foot,2009/2010,False
12.41,35.07,5.91,5.042999999999999,16.29,33.62,False,False,True,11.85,2,14.785,0,0.47622884770346496,1.3126510878323931,Right Foot,2009/2010,False
34.29,12.66,12.29,0.7545000000000001,16.33,5.03,False,False,True,-1,0,-1,0,0.35841353164187806,0.47623213764946043,Right Foot,2009/2010,False
16.68,26.09,5.77,3.534,16.12,23.56,False,False,True,-1,0,-1,0,0.34592326139088725,0.9664268585131895,Left Foot,2009/2010,False
25.84,16.84,14.07,1.4985,16.59,9.99,False,False,True,-1,0,-1,0,0.5445046439628483,0.6420278637770898,Left Foot,2009/2010,False
18.8,18.19,10.51,2.097,13.22,13.98,False,False,True,-1,0,-1,0,0.5590425531914893,0.7031914893617022,Left Foot,2009/2010,False
34.39,12.91,27.55,1.8299999999999998,16.66,12.2,False,False,True,-1,0,-1,0,0.8011049723756906,0.4844431520790928,Head,2009/2010,False
21.24,16.6,10.25,1.1835,13.36,7.89,False,False,True,-1,0,-1,0,0.48258003766478347,0.6290018832391714,Left Foot,2009/2010,True
14.03,11.73,9.26,1.209,6.94,8.06,False,False,True,2.75,1,2.75,0,0.6600142551674982,0.49465431218816824,Left Foot,2009/2010,False
12.18,30.4,8.52,4.1685,14.37,27.79,False,False,True,-1,0,-1,0,0.6995073891625616,1.1798029556650247,Right Foot,2009/2010,False
13.55,33.39,4.55,4.9905,16.83,33.27,False,True,False,10.81,5,11.014,0,0.3357933579335793,1.2420664206642065,Right Foot,2009/2010,False
22.22,13.51,17.11,1.4654999999999998,12.75,9.77,False,False,True,1.75,1,1.75,0,0.77002700270027,0.5738073807380738,Right Foot,2009/2010,False
15.54,26.52,5.05,3.972,15.17,26.48,False,True,False,9.48,3,9.66,0,0.32496782496782495,0.9761904761904763,Right Foot,2009/2010,False
19.52,22.98,13.1,3.006,16.7,20.04,False,False,True,-1,0,-1,0,0.6711065573770492,0.8555327868852459,Left Foot,2009/2010,False
11.2,32.6,2.88,4.5555,14.23,30.37,False,False,True,-1,0,-1,0,0.2571428571428572,1.2705357142857143,Right Foot,2009/2010,False
13.1,30.95,4.03,4.3965,15.57,29.31,False,True,False,8.44,3,8.51,0,0.30763358778625954,1.1885496183206108,Left Foot,2009/2010,False
8.12,55.02,26.57,5.277,14.11,35.18,False,False,True,-1,0,-1,0,3.2721674876847295,1.7376847290640396,Left Foot,2009/2010,False
25.7,15.18,22.06,1.8945,16.0,12.63,False,False,True,6.77,2,8.754999999999999,0,0.8583657587548638,0.622568093385214,Left Foot,2009/2010,False
19.13,21.42,8.55,2.751,15.35,18.34,False,False,True,1.97,1,1.97,0,0.44694197595399904,0.8024046001045478,Right Foot,2009/2010,False
47.55,8.76,34.02,0.999,15.44,6.66,False,False,True,0.6,3,1.43,0,0.7154574132492114,0.32471083070452156,Head,2009/2010,False
16.1,27.95,10.51,3.7589999999999995,16.96,25.06,False,False,True,2.94,3,6.296666666666667,1,0.6527950310559005,1.053416149068323,Right Foot,2009/2010,False
34.52,10.99,8.57,1.1595,13.17,7.73,False,False,True,2.8,3,8.450000000000001,1,0.24826187717265352,0.3815179606025492,Right Foot,2009/2010,False
19.37,10.01,6.42,0.597,8.32,3.98,False,False,True,-1,0,-1,0,0.33144037170882806,0.42953020134228187,Right Foot,2009/2010,False
15.02,24.5,9.29,3.1619999999999995,14.22,21.08,False,False,True,10.48,1,10.48,0,0.618508655126498,0.9467376830892145,Right Foot,2009/2010,False
15.8,28.81,10.49,4.152,17.02,27.68,False,True,False,9.5,5,9.796000000000001,1,0.6639240506329114,1.0772151898734177,Right Foot,2009/2010,False
17.37,23.14,10.58,3.039,15.41,20.26,False,False,True,2.33,1,2.33,0,0.6090961427748992,0.8871617731721358,Right Foot,2009/2010,False
16.13,21.54,8.43,2.502,13.25,16.68,False,False,True,-1,0,-1,0,0.5226286422814631,0.8214507129572226,Left Foot,2009/2010,False
17.34,15.79,9.91,1.794,10.75,11.96,False,False,True,-1,0,-1,0,0.5715109573241062,0.6199538638985006,Left Foot,2009/2010,False
20.36,20.26,10.14,2.8529999999999998,15.6,19.02,False,False,True,-1,0,-1,0,0.49803536345776034,0.7662082514734774,Right Foot,2009/2010,False
20.56,19.95,12.49,1.2345,15.23,8.23,False,False,True,-1,0,-1,0,0.6074902723735409,0.7407587548638133,Right Foot,2009/2010,True
19.89,22.81,6.09,3.2384999999999997,16.99,21.59,False,False,True,5.1,2,6.84,0,0.306184012066365,0.854198089492207,Left Foot,2009/2010,False
29.82,14.49,11.97,1.8884999999999998,16.68,12.59,False,False,True,1.8,2,4.265000000000001,0,0.4014084507042254,0.5593561368209256,Right Foot,2009/2010,False
18.14,23.78,11.87,3.5235,15.97,23.49,False,False,True,11.5,3,14.913333333333334,1,0.6543550165380374,0.880374862183021,Left Foot,2009/2010,False
15.33,26.44,4.34,3.7065,15.67,24.71,False,False,True,7.6,2,9.42,0,0.2831050228310502,1.0221787345075015,Left Foot,2009/2010,False
15.05,25.6,5.47,3.8325,14.23,25.55,False,True,False,7.6,5,7.922,2,0.3634551495016611,0.945514950166113,Right Foot,2009/2010,True
46.22,7.11,34.0,0.9839999999999999,10.6,6.56,False,False,True,2.78,2,7.87,0,0.7356122890523583,0.22933794893985288,Right Foot,2009/2010,True
28.49,15.49,15.59,2.268,16.72,15.12,False,False,True,1.41,2,2.575,0,0.5472095472095473,0.5868725868725868,Right Foot,2009/2010,False
25.57,15.71,5.89,2.0925,16.07,13.95,False,False,True,4.11,3,5.946666666666666,1,0.23034806413766132,0.6284708642940946,Right Foot,2009/2010,False
21.95,19.88,7.01,2.6325,16.74,17.55,False,False,True,4.68,1,4.68,0,0.3193621867881549,0.7626423690205011,Left Foot,2009/2010,False
48.44,7.61,12.0,0.8444999999999999,16.11,5.63,False,False,True,0.72,2,4.1850000000000005,0,0.24772914946325353,0.33257638315441784,Head,2009/2010,False
17.31,19.9,8.75,2.6910000000000003,13.1,17.94,False,False,True,9.2,1,9.2,1,0.5054881571346043,0.7567879838243791,Right Foot,2009/2010,False
18.09,24.67,5.85,3.4515000000000002,16.92,23.01,False,False,True,-1,0,-1,0,0.3233830845771144,0.9353233830845772,Left Foot,2009/2010,False
17.64,18.04,14.04,2.2455,13.16,14.97,False,False,True,1.56,1,1.56,0,0.7959183673469387,0.746031746031746,Right Foot,2009/2010,False
13.81,19.59,2.52,2.4359999999999995,11.33,16.24,False,False,True,-1,0,-1,0,0.18247646632874728,0.8204199855177408,Right Foot,2009/2010,False
18.11,21.48,8.56,3.0839999999999996,14.63,20.56,False,False,True,6.68,2,8.715,1,0.4726670347874103,0.8078409718387631,Right Foot,2009/2010,False
19.9,19.62,15.81,2.22,13.86,14.8,False,False,True,2.13,1,2.13,0,0.7944723618090453,0.6964824120603015,Right Foot,2009/2010,False
17.38,11.99,12.75,1.299,9.06,8.66,False,False,True,-1,0,-1,0,0.733601841196778,0.521288837744534,Left Foot,2009/2010,False
34.66,10.8,18.6,1.4475,14.27,9.65,False,False,True,0.72,1,0.72,1,0.5366416618580497,0.41171379111367573,Head,2009/2010,False
35.14,11.78,19.49,1.7129999999999999,15.75,11.42,False,False,True,0.81,2,0.895,0,0.5546385885031303,0.448207171314741,Head,2009/2010,False
14.9,14.85,10.75,1.74,9.32,11.6,False,False,True,5.09,1,5.09,0,0.7214765100671141,0.625503355704698,Left Foot,2009/2010,False
17.23,26.01,6.83,3.9059999999999997,16.72,26.04,False,True,False,9.4,3,9.42,1,0.3964016250725479,0.9704004643064421,Right Foot,2009/2010,False
27.79,15.95,13.72,1.7804999999999997,16.83,11.87,False,False,True,2.22,1,2.22,0,0.49370277078085645,0.6056135300467794,Head,2009/2010,False
17.9,25.4,12.22,3.2775000000000003,17.02,21.85,False,False,True,-1,0,-1,0,0.6826815642458102,0.9508379888268157,Left Foot,2009/2010,False
16.52,23.86,10.37,3.3285,15.17,22.19,False,False,True,-1,0,-1,0,0.6277239709443099,0.9182808716707022,Right Foot,2009/2010,False
16.65,22.72,7.62,3.312,14.2,22.08,False,False,True,-1,0,-1,0,0.4576576576576577,0.8528528528528528,Right Foot,2009/2010,False
21.17,21.4,8.43,3.0749999999999997,17.06,20.5,False,False,True,3.79,1,3.79,0,0.3982050070854983,0.8058573452999527,Right Foot,2009/2010,False
62.8,6.05,47.11,0.6825,16.86,4.55,False,False,True,0.78,1,0.78,0,0.7501592356687898,0.26847133757961783,Head,2009/2010,True
11.7,21.64,2.31,2.8049999999999997,10.51,18.7,False,False,True,6.31,4,11.6675,0,0.19743589743589746,0.8982905982905983,Left Foot,2009/2010,False
17.32,24.98,5.59,3.714,15.98,24.76,False,True,False,10.61,5,11.036,0,0.32274826789838335,0.9226327944572749,Right Foot,2009/2010,False
11.13,23.16,6.82,2.988,10.13,19.92,False,False,True,-1,0,-1,0,0.6127583108715184,0.9101527403414196,Left Foot,2009/2010,False
46.33,7.72,16.8,0.9059999999999999,15.07,6.04,False,False,True,0.54,1,0.54,0,0.3626160155406864,0.32527519965465146,Head,2009/2010,False
22.16,12.62,8.26,1.3499999999999999,11.37,9.0,False,False,True,-1,0,-1,0,0.3727436823104693,0.5130866425992779,Right Foot,2009/2010,False
69.62,5.66,24.34,0.7935,15.86,5.29,False,False,True,6.16,1,6.16,0,0.34961218040792874,0.2278081011203677,Head,2009/2010,False
18.38,13.5,11.56,1.656,10.08,11.04,False,False,True,1.33,1,1.33,0,0.6289445048966268,0.5484221980413493,Left Foot,2009/2010,False
10.96,28.59,6.37,4.2045,11.69,28.03,False,False,True,6.01,2,13.315000000000001,0,0.5812043795620437,1.0666058394160582,Left Foot,2009/2010,False
49.71,8.62,26.02,1.2165,17.06,8.11,False,False,True,1.42,2,1.5299999999999998,0,0.5234359283846308,0.34319050492858577,Head,2009/2010,False
12.88,34.47,6.93,5.0535,16.59,33.69,False,False,True,15.84,1,15.84,1,0.5380434782608695,1.2880434782608694,Right Foot,2009/2010,False
20.6,20.81,9.1,2.994,16.29,19.96,False,True,False,9.93,7,11.031428571428572,1,0.44174757281553395,0.7907766990291261,Left Foot,2009/2010,True
18.79,22.84,15.68,3.4214999999999995,15.49,22.81,False,True,False,9.64,5,9.926,1,0.83448642895157,0.824374667376264,Left Foot,2009/2010,False
63.34,6.17,16.04,0.9149999999999999,14.11,6.1,False,False,True,5.1,2,5.47,0,0.25323650142090304,0.2227660246289864,Left Foot,2009/2010,True
9.95,26.46,4.67,3.6464999999999996,10.1,24.31,False,False,True,-1,0,-1,0,0.46934673366834173,1.015075376884422,Right Foot,2009/2010,False
50.07,8.5,15.9,1.173,16.42,7.82,False,False,True,1.99,1,1.99,0,0.31755542240862794,0.32794088276413025,Head,2009/2010,False
28.69,15.62,20.89,1.6725,16.86,11.15,False,False,True,-1,0,-1,0,0.7281282676890902,0.5876612059951202,Left Foot,2009/2010,False
18.09,21.71,11.85,3.1664999999999996,14.43,21.11,False,False,True,7.69,1,7.69,0,0.6550580431177446,0.7976782752902156,Right Foot,2009/2010,False
14.28,23.05,8.6,2.9625,12.78,19.75,False,False,True,1.49,1,1.49,0,0.6022408963585434,0.8949579831932774,Right Foot,2009/2010,False
29.2,15.14,13.37,1.44,16.89,9.6,False,False,True,4.21,2,8.055,0,0.4578767123287671,0.5784246575342467,Right Foot,2009/2010,False
15.08,26.55,10.77,3.7049999999999996,14.63,24.7,False,False,True,5.05,1,5.05,0,0.7141909814323607,0.970159151193634,Left Foot,2009/2010,False
18.87,20.06,11.06,2.4974999999999996,14.08,16.65,False,False,True,2.46,3,5.843333333333334,0,0.5861155272919979,0.7461579226285109,Left Foot,2009/2010,False
23.17,19.51,19.25,2.5665,16.86,17.11,False,False,True,2.63,3,4.583333333333333,0,0.8308157099697885,0.7276650841605523,Left Foot,2009/2010,False
19.65,19.7,11.45,2.3175,14.9,15.45,False,False,True,1.75,1,1.75,0,0.5826972010178118,0.7582697201017813,Left Foot,2009/2010,False
9.23,23.62,7.79,2.8890000000000002,9.14,19.26,False,False,True,1.3,1,1.3,0,0.8439869989165764,0.9902491874322861,Left Foot,2009/2010,False
15.78,27.06,4.28,3.9,16.37,26.0,False,False,True,9.67,2,13.645,2,0.27122940430925224,1.0373891001267428,Right Foot,2009/2010,False
9.75,19.83,2.67,2.3955,7.99,15.97,False,False,True,-1,0,-1,0,0.27384615384615385,0.8194871794871795,Right Foot,2009/2010,False
20.23,18.89,12.5,1.6485,14.12,10.99,False,False,True,-1,0,-1,0,0.6178942165101334,0.6979733069698467,Right Foot,2009/2010,False
48.33,8.91,21.85,1.158,17.01,7.72,False,False,True,0.86,1,0.86,0,0.45210014483757505,0.35195530726256985,Head,2009/2010,False
11.96,34.72,9.19,4.731,15.19,31.54,False,False,True,6.36,1,6.36,0,0.7683946488294313,1.2700668896321068,Right Foot,2009/2010,False
20.15,22.16,12.56,2.9505000000000003,16.92,19.67,False,False,True,3.7,1,3.7,0,0.6233250620347395,0.8397022332506205,Head,2009/2010,False
14.74,29.35,11.19,4.122,16.55,27.48,False,False,True,2.53,3,7.876666666666668,0,0.7591587516960651,1.1227951153324287,Right Foot,2009/2010,False
20.66,19.95,15.04,2.6805,16.09,17.87,False,False,True,1.92,1,1.92,0,0.7279767666989351,0.7787996127783156,Left Foot,2009/2010,False
12.3,34.34,3.56,5.159999999999999,15.55,34.4,False,True,False,11.39,4,13.837499999999999,0,0.2894308943089431,1.2642276422764227,Right Foot,2009/2010,False
33.68,13.21,20.2,1.875,17.05,12.5,False,False,True,7.55,2,7.8100000000000005,0,0.5997624703087886,0.5062351543942993,Right Foot,2009/2010,False
30.25,11.69,14.07,0.44999999999999996,13.79,3.0,False,False,True,-1,0,-1,0,0.46512396694214875,0.4558677685950413,Right Foot,2009/2010,False
15.07,28.81,11.48,4.2749999999999995,15.92,28.5,False,True,False,10.97,3,11.053333333333335,0,0.7617783676177837,1.0564034505640345,Right Foot,2009/2010,False
49.08,8.74,25.77,1.236,16.99,8.24,False,False,True,0.58,2,1.54,0,0.5250611246943765,0.34616951915240424,Head,2009/2010,False
21.94,19.43,13.44,2.463,15.87,16.42,False,False,True,6.8,4,9.02,0,0.6125797629899726,0.7233363719234275,Left Foot,2009/2010,False
33.89,13.02,17.61,1.827,16.95,12.18,False,False,True,-1,0,-1,0,0.519622307465329,0.5001475361463559,Head,2009/2010,False
18.4,24.7,6.52,3.576,17.04,23.84,False,False,True,6.83,2,7.89,0,0.35434782608695653,0.9260869565217391,Right Foot,2009/2010,False
16.16,26.78,4.4,3.231,15.9,21.54,False,False,True,-1,0,-1,0,0.2722772277227723,0.9839108910891089,Left Foot,2009/2010,False
17.25,22.02,12.43,2.7944999999999998,14.94,18.63,False,False,True,6.67,2,7.91,0,0.7205797101449275,0.8660869565217391,Right Foot,2009/2010,False
15.35,29.05,7.43,4.2045,16.7,28.03,False,False,True,11.26,2,13.44,1,0.48403908794788275,1.0879478827361564,Right Foot,2009/2010,False
33.01,13.04,26.15,0.429,15.55,2.86,False,False,True,4.96,1,4.96,0,0.7921841866101181,0.47106937291729784,Left Foot,2009/2010,False
9.83,27.39,5.19,3.594,10.31,23.96,False,False,True,-1,0,-1,0,0.5279755849440488,1.0488301119023398,Right Foot,2009/2010,False
11.31,24.58,8.79,3.3194999999999997,11.3,22.13,False,False,True,10.38,1,10.38,0,0.7771883289124667,0.9991158267020336,Left Foot,2009/2010,False
7.21,63.5,3.19,8.1015,17.06,54.01,False,False,True,14.22,1,14.22,0,0.4424410540915395,2.366158113730929,Right Foot,2009/2010,False
48.85,8.81,26.04,0.555,17.06,3.7,False,False,True,-1,0,-1,0,0.5330603889457523,0.3492323439099283,Right Foot,2009/2010,False
